CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
AUS,2021,8,m,14.9479127952246,340.052087204775,290,430,480,1555,0.000318265803429224,0.002127303675481,0.0128921243991657,0.0348376594907622,0.119430737769829,0.00632951682199809,1,0,1
AUS,2021,8,f,6.90152291369014,178.09847708631,204,375,729,1493,0.00015555594549191,0.00110767351132042,0.00847590846793578,0.0270822023501923,0.116150620298112,0.0059877074484898,1,0,1
AUS,2021,8,b,21.8494357089147,518.150564291085,494,805,1209,3048,0.000239226754140673,0.00161600216710571,0.0106093800882098,0.0307372784046153,0.117431095974195,0.00615734513385925,1,0,1
AUS,2021,9,m,11.5634797095133,307.436520290487,322,464,521,1626,0.00024620562152072,0.00192326665296192,0.0143147036432116,0.0375922651249155,0.129632113287668,0.00661851726853305,1,0,1
AUS,2021,9,f,9.33735453028666,195.662645469713,183,331,724,1443,0.000210458043900819,0.00121691287363815,0.00760338847858945,0.0239045572744364,0.115353976811842,0.00578718141203669,1,0,1
AUS,2021,9,b,20.9008342398,503.0991657602,505,795,1245,3069,0.000228840634633851,0.00156906003421976,0.0108456213452348,0.0303554488592164,0.120927803546628,0.00619976778734056,1,0,1
AUS,2021,10,m,11.9865338452272,323.013466154773,317,444,513,1609,0.000255213144259283,0.00202071317788182,0.0140924256363294,0.0359719088695312,0.127641600991505,0.00654931997851763,1,0,1
AUS,2021,10,f,9.94631243443579,190.053687565564,202,384,722,1508,0.000224183568503046,0.00118202827384718,0.00839281132609327,0.0277321752065969,0.115035319417334,0.00604786525942573,1,0,1
AUS,2021,10,b,21.932846279663,513.067153720337,519,828,1235,3117,0.000240140006105939,0.00160014808324525,0.0111462920359937,0.0316154863590329,0.119956495887619,0.00629673385244071,1,0,1
AUS,2021,11,m,13.114678207131,313.885321792869,338,459,519,1643,0.000279233204895451,0.00196360917593018,0.0150259932652345,0.0371871760610694,0.129134485213627,0.00668771455854846,1,0,1
AUS,2021,11,f,13.3970738912809,206.602926108719,175,341,705,1441,0.000301961541249001,0.00128495533682196,0.00727099991121942,0.0246267493371082,0.112326731564017,0.00577916037057857,1,0,1
AUS,2021,11,b,26.5117520984119,520.488247901588,513,800,1224,3084,0.000290273876432312,0.00162329290852514,0.0110174331685256,0.0305463636319158,0.118888057462709,0.00623006968268436,1,0,1
AUS,2021,12,m,12.8326421166551,315.167357883345,317,434,527,1606,0.000273228189736409,0.00197162935927852,0.0140924256363294,0.035161730741839,0.131124997509791,0.00653710869204433,1,0,1
AUS,2021,12,f,8.32242469003811,178.677575309962,205,377,662,1431,0.000187582169563774,0.00111127518031437,0.00851745703885703,0.0272266407627267,0.105475597582099,0.00573905516328795,1,0,1
AUS,2021,12,b,21.1550668066932,493.844933193307,522,811,1189,3037,0.000231624195389606,0.00154019803750755,0.0112107214697278,0.0309663761318547,0.115488480656177,0.00613512374394047,1,0,1
AUS,2021,13,m,10.9994075285615,321.000592471438,294,481,527,1634,0.000234195591202636,0.00200812100819383,0.0130699468046714,0.0389695679419921,0.131124997509791,0.00665108069912854,1,0,1
AUS,2021,13,f,9.94631243443579,207.053687565564,199,337,707,1460,0.000224183568503046,0.00128775882247686,0.00826816561332951,0.0243378725120395,0.112645388958525,0.00585536026443075,1,0,1
AUS,2021,13,b,20.9457199629973,528.054280037002,493,818,1234,3094,0.000229332082834657,0.00164688976467052,0.0105879036102985,0.031233656813634,0.119859365121718,0.00625027094624689,1,0,1
AUS,2021,14,m,11.2814436190374,285.718556380963,292,421,463,1473,0.000240200606361678,0.00178740304210023,0.0129810356019186,0.0341084991758392,0.115200899140481,0.00599574165839433,1,0,1
AUS,2021,14,f,9.54034049833637,173.459659501664,229,347,722,1481,0.000215033218768228,0.00107882264495467,0.00951462274096712,0.0250600645747113,0.115035319417334,0.00593958119974106,1,0,1
AUS,2021,14,b,20.8217841173738,459.178215882627,521,768,1185,2954,0.00022797512467495,0.0014320798684631,0.0111892449918165,0.0293245090866392,0.115099957592573,0.00596745325637147,1,0,1
AUS,2021,15,m,14.2428225690347,334.757177430965,331,483,548,1711,0.000303253265531619,0.00209417968816554,0.0147148040555995,0.0391316035675305,0.136350092287221,0.00696450371861011,1,0,1
AUS,2021,15,f,11.9761721149329,201.023827885067,204,379,744,1540,0.000269935317177138,0.00125025644764281,0.00847590846793578,0.027371079175261,0.118540550756921,0.00617620192275572,1,0,1
AUS,2021,15,b,26.2189946839676,535.781005316032,535,862,1292,3251,0.000287068511912094,0.00167098778878948,0.0114899156825754,0.0329137068133893,0.12549294954397,0.00656743078417862,1,0,1
AUS,2021,16,m,13.6787503880829,341.321249611917,319,492,531,1697,0.000291243235213535,0.00213524332342049,0.0141813368390823,0.0398607638824535,0.132120253657873,0.00690751771506801,1,0,1
AUS,2021,16,f,8.93138259418724,197.068617405813,184,348,807,1545,0.000201307694166001,0.00122565723741237,0.0076449370495107,0.0251322837809785,0.128578258683918,0.00619625452640103,1,0,1
AUS,2021,16,b,22.6101329822701,538.38986701773,503,840,1338,3242,0.000247555533977958,0.00167912427739756,0.0108026683894121,0.0320736818135116,0.129960964775412,0.00654924964697234,1,0,1
AUS,2021,17,m,16.3580932476042,336.641906752396,326,461,542,1682,0.000348290879224434,0.00210597021015799,0.0144925260487173,0.0373492116866078,0.134857208065098,0.00684646128270147,1,0,1
AUS,2021,17,f,8.93138259418724,201.068617405813,202,357,821,1590,0.000201307694166001,0.00125053501356053,0.00839281132609327,0.0257822566373831,0.130808860445473,0.00637672795920883,1,0,1
AUS,2021,17,b,25.2894758417914,537.710524158209,528,818,1363,3272,0.000276891325714298,0.00167700555050841,0.011339580337196,0.031233656813634,0.132389233922935,0.00660985343765993,1,0,1
AUS,2021,18,m,12.6916240714171,353.308375928583,318,476,544,1704,0.000270225682156888,0.00221023259368644,0.0141368812377058,0.038564478878146,0.135354836139139,0.00693601071683906,1,0,1
AUS,2021,18,f,10.5552703385849,207.444729661415,202,379,859,1658,0.000237909093105274,0.00129019088690813,0.00839281132609327,0.027371079175261,0.136863350941122,0.00664944336878506,1,0,1
AUS,2021,18,b,23.246894410002,560.753105589998,520,855,1403,3362,0.000254527355655537,0.00174887049497764,0.0111677685139051,0.0326464261316101,0.136274464558971,0.0067916648097227,1,0,1
AUS,2021,19,m,11.9865338452272,308.013466154773,310,515,578,1723,0.000255213144259283,0.00192687592078832,0.0137812364266944,0.0417241735761454,0.143814513397836,0.00701334886450335,1,0,1
AUS,2021,19,f,10.9612422746843,224.038757725316,225,401,778,1639,0.000247059442840092,0.00139339651580064,0.00934842845728211,0.028959901713139,0.123957726463554,0.00657324347493288,1,0,1
AUS,2021,19,b,22.9477761199115,532.052223880089,535,916,1356,3362,0.000251252346698978,0.00165935850707792,0.0114899156825754,0.0349755863585436,0.131709318561628,0.0067916648097227,1,0,1
AUS,2021,20,m,13.255696252369,309.744303747631,343,487,616,1769,0.000282235712474972,0.00193770372426753,0.0152482712721167,0.0394556748186074,0.153269446804614,0.0072005885904274,1,0,1
AUS,2021,20,f,11.3672142107838,181.632785789216,213,399,784,1589,0.00025620979257491,0.00112965494650777,0.00884984560622706,0.0288154633006046,0.124913698647078,0.00637271743847977,1,0,1
AUS,2021,20,b,24.6229104631528,491.377089536847,556,886,1400,3358,0.000269593184284988,0.00153250135439697,0.0119409217187139,0.0338300977223468,0.135983072261268,0.00678358430429769,1,0,1
AUS,2021,21,m,11.2814436190374,328.718556380963,339,515,612,1806,0.000240200606361678,0.00205640317910159,0.0150704488666109,0.0417241735761454,0.152274190656532,0.00735119445693154,1,0,1
AUS,2021,21,f,10.7582563066346,197.241743693365,240,404,849,1701,0.000242484267972683,0.00122673398666914,0.00997165702110092,0.0291765593319405,0.135270063968583,0.00682189576013473,1,0,1
AUS,2021,21,b,22.039699925672,525.960300074328,579,919,1461,3507,0.000241309933386597,0.00164035908345397,0.0124348807106751,0.0350901352221633,0.141908048981223,0.00708458313137939,1,0,1
AUS,2021,22,m,13.5377323428449,335.462267657155,303,476,603,1731,0.000288240727634014,0.00209859060368748,0.0134700472170593,0.038564478878146,0.150034864323347,0.00704591229509883,1,0,1
AUS,2021,22,f,9.74332646638608,205.256673533614,212,386,827,1640,0.000219608393635637,0.00127658239427137,0.00880829703530581,0.0278766136191313,0.131764832628996,0.00657725399566194,1,0,1
AUS,2021,22,b,23.281058809231,540.718941190769,515,862,1430,3371,0.000254901417413635,0.00168638816780002,0.0110603861243483,0.0329137068133893,0.138896995238295,0.00680984594692898,1,0,1
AUS,2021,23,m,12.4095879809412,360.590412019059,317,536,614,1840,0.000264220666997846,0.00225578767987218,0.0140924256363294,0.0434255476442989,0.152771818730573,0.00748958903696237,1,0,1
AUS,2021,23,f,9.54034049833637,208.459659501664,225,424,849,1716,0.000215033218768228,0.00129650318625108,0.00934842845728211,0.0306209434572841,0.135270063968583,0.00688205357107066,1,0,1
AUS,2021,23,b,21.9499284792776,569.050071520723,542,960,1463,3556,0.000240327036984989,0.00177474697924394,0.0116402510279549,0.036655636358299,0.142102310513025,0.00718356932283579,1,0,1
AUS,2021,24,m,12.8326421166551,310.167357883345,313,526,597,1759,0.000273228189736409,0.00194035027358069,0.0139146032308237,0.0426153695166067,0.148541980101225,0.00715988430218304,1,0,1
AUS,2021,24,f,11.5702001788335,214.429799821167,231,408,863,1728,0.000260784967442319,0.00133363413986151,0.00959771988280963,0.0294654361570093,0.137500665730138,0.00693017981981941,1,0,1
AUS,2021,24,b,24.4028422954886,524.597157704512,544,934,1460,3487,0.000267183685287332,0.00163610773032323,0.0116832039837776,0.0356628795402617,0.141810918215322,0.00704418060425433,1,0,1
AUS,2021,25,m,13.3967142976069,338.603285702393,303,499,618,1772,0.000285238220054493,0.00211824023821057,0.0134700472170593,0.040427888571838,0.153767074878655,0.00721279987690071,1,0,1
AUS,2021,25,f,11.7731861468832,218.226813853117,219,375,855,1679,0.000265360142309728,0.00135724945614108,0.00909913703175459,0.0270822023501923,0.136226036152106,0.00673366430409536,1,0,1
AUS,2021,25,b,25.1699004444901,556.83009955551,522,874,1473,3451,0.000275582109560958,0.00173663546776702,0.0112107214697278,0.0333719022678681,0.143073618172034,0.00697145605542922,1,0,1
AUS,2021,26,m,15.0889308404625,310.911069159537,346,512,594,1778,0.000321268311008745,0.00194500279532919,0.015381638076246,0.0414811201378377,0.147795537990163,0.00723722244984733,1,0,1
AUS,2021,26,f,11.5702001788335,186.429799821167,218,402,867,1685,0.000260784967442319,0.00115948970682438,0.00905758846083333,0.0290321209194062,0.138137980519153,0.00675772742846974,1,0,1
AUS,2021,26,b,26.659131019296,497.340868980704,564,914,1461,3463,0.000291887509907407,0.00155110112282258,0.0121127335420048,0.0348992204494638,0.141908048981223,0.00699569757170426,1,0,1
AUS,2021,27,m,15.6530030214144,329.346996978586,339,515,661,1860,0.000333278341326829,0.0020603345885634,0.0150704488666109,0.0417241735761454,0.164466078470535,0.00757099761345109,1,0,1
AUS,2021,27,f,11.5702001788335,203.429799821167,196,397,871,1679,0.000260784967442319,0.00126522025545407,0.00814351990056575,0.0286710248880703,0.138775295308169,0.00673366430409536,1,0,1
AUS,2021,27,b,27.2232032002479,532.776796799753,535,912,1532,3539,0.000298063466062427,0.00166161829697124,0.0114899156825754,0.0348228545403841,0.148804333360188,0.00714922717477949,1,0,1
AUS,2021,28,m,10.4353353476096,320.56466465239,359,548,663,1901,0.000222185560884552,0.00200539392347182,0.0159595608941396,0.0443977613975295,0.164963706544576,0.00773788519525297,1,0,1
AUS,2021,28,f,10.1492984024855,186.850701597515,213,423,851,1684,0.000228758743370456,0.00116210748186747,0.00884984560622706,0.0305487242510169,0.135588721363091,0.00675371690774067,1,0,1
AUS,2021,28,b,20.5846337500951,507.415366249905,572,971,1514,3585,0.000225378594798245,0.00158252135188631,0.0122845453652956,0.0370756488582379,0.147055979573971,0.00724215298716713,1,0,1
AUS,2021,29,m,16.0760571571283,352.923942842872,359,521,651,1900,0.000342285864065392,0.00220782765059983,0.0159595608941396,0.0422102804527607,0.16197793810033,0.00773381476642853,1,0,1
AUS,2021,29,f,11.1642282427341,199.835771757266,238,426,837,1712,0.000251634617707501,0.00124286739904308,0.00988855987925841,0.0307653818698185,0.133358119601536,0.00686601148815441,1,0,1
AUS,2021,29,b,27.2402853998624,552.759714600138,597,947,1488,3612,0.000298250496941476,0.00172394079683129,0.0128214573130795,0.0361592579492804,0.144530579660548,0.00729669639878596,1,0,1
AUS,2021,30,m,13.114678207131,349.885321792869,317,533,663,1876,0.000279233204895451,0.00218881859295458,0.0140924256363294,0.0431824942059912,0.164963706544576,0.00763612447464206,1,0,1
AUS,2021,30,f,11.1642282427341,194.835771757266,225,448,909,1788,0.000251634617707501,0.00121177017885788,0.00934842845728211,0.0323542044076964,0.144829785803818,0.00717081106356314,1,0,1
AUS,2021,30,b,24.2789064498651,544.721093550135,542,981,1572,3664,0.000265826727127626,0.00169887003568078,0.0116402510279549,0.0374574784036368,0.152689563996224,0.00740174296931112,1,0,1
AUS,2021,31,m,14.1018045237968,335.898195476203,338,479,657,1824,0.000300250757952098,0.0021013176884095,0.0150259932652345,0.0388075323164537,0.163470822322453,0.00742446217577139,1,0,1
AUS,2021,31,f,8.93138259418724,198.068617405813,225,339,869,1640,0.000201307694166001,0.00123187668144941,0.00934842845728211,0.0244823109245739,0.138456637913661,0.00657725399566194,1,0,1
AUS,2021,31,b,23.033187117984,533.966812882016,563,818,1526,3464,0.000252187501094223,0.00166532970577856,0.0120912570640934,0.031233656813634,0.148221548764782,0.00699771769806051,1,0,1
AUS,2021,32,m,12.973660161893,342.026339838107,308,534,583,1780,0.00027623069731593,0.00213965423894243,0.0136923252239415,0.0432635120187605,0.145058583582938,0.0072453633074962,1,0,1
AUS,2021,32,f,10.3522843705352,184.647715629465,202,412,837,1646,0.000233333918237865,0.0011484061339248,0.00839281132609327,0.029754312982078,0.133358119601536,0.00660131712003631,1,0,1
AUS,2021,32,b,23.3259445324282,526.674055467572,510,946,1420,3426,0.000255392865614438,0.00164258513576725,0.0109530037347915,0.0361210749947405,0.137925687579286,0.0069209528965229,1,0,1
AUS,2021,33,m,14.2428225690347,319.757177430965,332,530,615,1811,0.000303253265531619,0.00200034243107204,0.0147592596569759,0.0429394407676836,0.153020632767593,0.00737154660105372,1,0,1
AUS,2021,33,f,11.3672142107838,210.632785789216,212,426,823,1683,0.00025620979257491,0.00131001882358194,0.00880829703530581,0.0307653818698185,0.131127517839981,0.00674970638701161,1,0,1
AUS,2021,33,b,25.6100367798185,530.389963220181,544,956,1438,3494,0.000280401107556271,0.00165417426717965,0.0116832039837776,0.0365029045401394,0.139674041365502,0.0070583214887481,1,0,1
AUS,2021,34,m,10.5763533928476,311.423646607152,297,470,595,1684,0.000225188068464073,0.00194820938611133,0.0132033136088007,0.0380783720015307,0.148044352027184,0.00685460214035034,1,0,1
AUS,2021,34,f,11.7731861468832,197.226813853117,241,420,855,1725,0.000265360142309728,0.00122664113136323,0.0100132055920222,0.0303320666322154,0.136226036152106,0.00691814825763222,1,0,1
AUS,2021,34,b,22.3495395397308,508.650460460269,538,890,1450,3409,0.000244702328785863,0.00158637334985385,0.0115543451163095,0.0339828295405064,0.140839610556313,0.0068866107484666,1,0,1
AUS,2021,35,m,14.8068947499866,340.193105250013,322,483,625,1785,0.000315263295849703,0.00212818585858539,0.0143147036432116,0.0391316035675305,0.155508773137798,0.00726571545161838,1,0,1
AUS,2021,35,f,10.5552703385849,186.444729661415,262,421,816,1696,0.000237909093105274,0.00115958256213029,0.0108857255813685,0.0304042858384826,0.130012216959203,0.00680184315648942,1,0,1
AUS,2021,35,b,25.3621650885715,526.637834911428,584,904,1441,3481,0.000277687191236859,0.00164247217150308,0.0125422631002319,0.0345173909040649,0.139965433663205,0.00703205984611681,1,0,1
AUS,2021,36,m,12.4095879809412,329.590412019059,312,524,583,1761,0.000264220666997846,0.00206185734854562,0.0138701476294472,0.0424533338910683,0.145058583582938,0.00716802515983192,1,0,1
AUS,2021,36,f,7.91645275393869,198.083547246061,218,404,813,1641,0.000178431819828955,0.00123196953675532,0.00905758846083333,0.0291765593319405,0.129534230867441,0.006581264516391,1,0,1
AUS,2021,36,b,20.3260407348799,527.67395926512,530,928,1396,3402,0.000222547292036126,0.00164570362451375,0.0113825332930187,0.0354337818130224,0.135594549197664,0.00687246986397283,1,0,1
AUS,2021,37,m,12.1275518904652,305.872448109535,341,518,597,1774,0.000258215651838804,0.0019134821034048,0.0151593600693638,0.041967227014453,0.148541980101225,0.00722094073454959,1,0,1
AUS,2021,37,f,10.7582563066346,208.241743693365,229,426,830,1704,0.000242484267972683,0.00129514787107659,0.00951462274096712,0.0307653818698185,0.132242818720758,0.00683392732232192,1,0,1
AUS,2021,37,b,22.8858081970998,514.1141918029,570,944,1427,3478,0.000250573867619125,0.00160341357387108,0.0122415924094729,0.0360447090856607,0.138605602940592,0.00702599946704806,1,0,1
AUS,2021,38,m,11.9865338452272,329.013466154773,335,470,581,1727,0.000255213144259283,0.00205824808071922,0.0148926264611052,0.0380783720015307,0.144560955508897,0.00702963057980109,1,0,1
AUS,2021,38,f,9.74332646638608,199.256673533614,237,381,799,1626,0.000219608393635637,0.00123926573004913,0.00984701130833716,0.0275155175877954,0.127303629105886,0.00652110670545507,1,0,1
AUS,2021,38,b,21.7298603116133,528.270139688387,572,851,1380,3353,0.000237917537987331,0.00164756298532966,0.0122845453652956,0.0324936943134505,0.13404045694325,0.00677348367251643,1,0,1
AUS,2021,39,m,12.973660161893,343.026339838107,321,555,620,1852,0.00027623069731593,0.002145910056082,0.0142702480418351,0.044964886086914,0.154264702952696,0.0075384341828556,1,0,1
AUS,2021,39,f,8.32242469003811,194.677575309962,246,389,823,1661,0.000187582169563774,0.00121078628490702,0.0102209484466284,0.0280932712379328,0.131127517839981,0.00666147493097224,1,0,1
AUS,2021,39,b,21.2960848519311,537.703915148069,567,944,1443,3513,0.00023316818442836,0.00167698493840172,0.0121771629757388,0.0360447090856607,0.140159695195007,0.00709670388951691,1,0,1
AUS,2021,40,m,12.6916240714171,364.308375928583,302,511,580,1770,0.000270225682156888,0.00227904658222167,0.0134255916156829,0.0414001023250685,0.144312141471876,0.00720465901925184,1,0,1
AUS,2021,40,f,14.2090177634797,213.79098223652,206,389,788,1611,0.000320262240718638,0.00132966104964392,0.00855900560977829,0.0280932712379328,0.125551013436093,0.00646094889451914,1,0,1
AUS,2021,40,b,26.9006418348968,578.099358165103,508,900,1368,3381,0.000294531781790478,0.00180296979291218,0.0109100507789688,0.0343646590859053,0.132874887752439,0.00683004721049151,1,0,1
AUS,2021,41,m,13.114678207131,352.885321792869,350,490,572,1778,0.000279233204895451,0.00220758604437328,0.0155594604817517,0.039698728256915,0.142321629175713,0.00723722244984733,1,0,1
AUS,2021,41,f,11.5702001788335,211.429799821167,218,371,748,1560,0.000260784967442319,0.00131497580775039,0.00905758846083333,0.0267933255251236,0.119177865545936,0.00625641233733697,1,0,1
AUS,2021,41,b,24.6848783859645,564.315121614036,568,861,1320,3338,0.000270271663364841,0.00175997967059339,0.0121986394536502,0.0328755238588494,0.128212610989196,0.00674318177717263,1,0,1
AUS,2021,42,m,12.6916240714171,339.308375928583,316,498,573,1739,0.000270225682156888,0.00212265115373251,0.014047970034953,0.0403468707590687,0.142570443212733,0.00707847572569432,1,0,1
AUS,2021,42,f,7.91645275393869,177.083547246061,187,394,834,1600,0.000178431819828955,0.00110136121197747,0.00776958276227446,0.0284543672692687,0.132880133509774,0.00641683316649945,1,0,1
AUS,2021,42,b,20.6080768253558,516.391923174644,503,892,1407,3339,0.000225635270113635,0.00161051733692084,0.0108026683894121,0.0340591954495862,0.136662987622574,0.00674520190352888,1,0,1
AUS,2021,43,m,15.0889308404625,357.911069159537,315,497,560,1745,0.000321268311008745,0.00223902620088881,0.0140035144335765,0.0402658529462995,0.139335860731467,0.00710289829864094,1,0,1
AUS,2021,43,f,9.94631243443579,183.053687565564,202,390,773,1558,0.000224183568503046,0.00113849216558789,0.00839281132609327,0.0281654904442,0.123161082977284,0.00624839129587884,1,0,1
AUS,2021,43,b,25.0352432748983,540.964756725101,517,887,1333,3303,0.000274107764958544,0.00168715481453084,0.011103339080171,0.0338682806768867,0.129475310945907,0.00667247735470377,1,0,1
AUS,2021,44,m,13.9607864785588,299.039213521441,312,497,586,1708,0.000297248250372577,0.00187073463734992,0.0138701476294472,0.0402658529462995,0.145805025693999,0.00695229243213681,1,0,1
AUS,2021,44,f,11.1642282427341,192.835771757266,222,350,801,1577,0.000251634617707501,0.0011993312907838,0.00922378274451835,0.0252767221935128,0.127622286500394,0.00632459118973102,1,0,1
AUS,2021,44,b,25.1250147212929,491.874985278707,534,847,1387,3285,0.000275090661360154,0.0015340541860511,0.0114684392046641,0.0323409624952909,0.134720372304556,0.00663611508029122,1,0,1
AUS,2021,45,m,15.2299488857005,332.770051114299,308,469,511,1636,0.000324270818588266,0.00208174858929526,0.0136923252239415,0.0379973541887615,0.127143972917464,0.00665922155677741,1,0,1
AUS,2021,45,f,8.72839662613753,196.271603373862,189,359,763,1516,0.000196732519298592,0.00122070025324392,0.00785267990411697,0.0259266950499175,0.121567796004745,0.00607994942525823,1,0,1
AUS,2021,45,b,23.958345511838,529.041654488161,497,828,1274,3152,0.000262316945285653,0.00164996917703206,0.0106738095219439,0.0316154863590329,0.123744595757754,0.00636743827490957,1,0,1
AUS,2021,46,m,11.4224616642754,323.577538335725,323,532,578,1768,0.000243203113941199,0.00202424191029937,0.014359159244588,0.043101476393222,0.143814513397836,0.00719651816160297,1,0,1
AUS,2021,46,f,12.3821440510323,198.617855948968,208,375,741,1535,0.000279085666911956,0.00123529263983155,0.0086421027516208,0.0270822023501923,0.118062564665159,0.00615614931911041,1,0,1
AUS,2021,46,b,23.8046057153077,522.195394284693,531,907,1319,3303,0.000260633667374215,0.00162861713751337,0.01140400977093,0.0346319397676846,0.128115480223295,0.00667247735470377,1,0,1
AUS,2021,47,m,12.973660161893,322.026339838107,300,513,533,1681,0.00027623069731593,0.0020145378961511,0.01333668041293,0.041562137950607,0.132617881731914,0.00684239085387703,1,0,1
AUS,2021,47,f,9.54034049833637,180.459659501664,189,394,778,1551,0.000215033218768228,0.00112235875321395,0.00785267990411697,0.0284543672692687,0.123957726463554,0.00622031765077541,1,0,1
AUS,2021,47,b,22.5140006602294,502.485999339771,489,907,1311,3232,0.000246502993140007,0.00156714769766645,0.0105019976986531,0.0346319397676846,0.127338434096087,0.00652904838340981,1,0,1
AUS,2021,48,m,13.5377323428449,365.462267657155,324,472,584,1759,0.000288240727634014,0.00228626511787448,0.0144036148459644,0.0382404076270692,0.145307397619958,0.00715988430218304,1,0,1
AUS,2021,48,f,13.3970738912809,193.602926108719,183,389,695,1474,0.000301961541249001,0.00120410256434044,0.00760338847858945,0.0280932712379328,0.110733444591478,0.00591150755463762,1,0,1
AUS,2021,48,b,26.9348062341258,559.065193765874,507,861,1279,3233,0.000294905843548576,0.00174360625451618,0.0108885743010575,0.0328755238588494,0.124230249587258,0.00653106850976606,1,0,1
AUS,2021,49,m,12.2685699357032,326.731430064297,276,484,541,1640,0.000261218159418325,0.00204397208023131,0.0122697459798956,0.0392126213802997,0.134608394028078,0.00667550327207515,1,0,1
AUS,2021,49,f,10.9612422746843,215.038757725316,217,344,716,1503,0.000247059442840092,0.00133742151946728,0.00901603988991208,0.0248434069559098,0.114079347233811,0.00602781265578042,1,0,1
AUS,2021,49,b,23.2298122103875,541.770187789613,493,828,1257,3143,0.000254340324776488,0.00168966678389922,0.0105879036102985,0.0316154863590329,0.122093372737439,0.00634925713770329,1,0,1
AUS,2021,50,m,13.3967142976069,332.603285702393,261,482,566,1655,0.000285238220054493,0.00208070533537317,0.0116029119592491,0.0390505857547613,0.14082874495359,0.00673655970444169,1,0,1
AUS,2021,50,f,10.1492984024855,215.850701597515,208,361,771,1566,0.000228758743370456,0.00134247135894164,0.0086421027516208,0.0260711334624518,0.122842425582777,0.00628047546171134,1,0,1
AUS,2021,50,b,23.5460127000924,548.453987299908,469,843,1337,3221,0.000257802364612095,0.00171051214283058,0.0100724681404259,0.0321882306771313,0.129863834009511,0.00650682699349103,1,0,1
AUS,2021,51,m,13.255696252369,365.744303747631,315,495,577,1766,0.000282235712474972,0.00228802948408325,0.0140035144335765,0.0401038173207611,0.143565699360815,0.0071883773039541,1,0,1
AUS,2021,51,f,9.33735453028666,194.662645469713,214,369,771,1558,0.000210458043900819,0.00121069342960111,0.00889139417714832,0.0266488871125892,0.122842425582777,0.00624839129587884,1,0,1
AUS,2021,51,b,22.5930507826557,560.406949217344,529,864,1348,3324,0.00024736850309891,0.00174779090636592,0.0113610568151073,0.0329900727224691,0.130932272434421,0.00671490000818509,1,0,1
AUS,2021,52,m,13.9607864785588,321.039213521441,305,522,516,1678,0.000297248250372577,0.00200836261442039,0.0135589584198122,0.0422912982655299,0.128388043102566,0.00683017956740372,1,0,1
AUS,2021,52,f,8.1194387219884,146.880561278012,193,364,775,1487,0.000183006994696364,0.000913515430997668,0.00801887418780199,0.0262877910812533,0.123479740371792,0.00596364432411543,1,0,1
AUS,2021,52,b,22.0802252005472,467.919774799453,498,886,1291,3165,0.000241753639581036,0.00145934294434685,0.0106952859998553,0.0338300977223468,0.125395818778069,0.00639369991754086,1,0,1
AUS,2022,1,m,14.9309851843462,355.069014815654,327,518,549,1764,0.000318894794575175,0.00221782412178986,0.0143575082375544,0.0395100406585237,0.130692476210227,0.00714153318841637,1,0,1
AUS,2022,1,f,12.1448224085913,229.855177591409,196,367,762,1567,0.000274511979063974,0.00142943737706404,0.00799710812184522,0.0250521334644446,0.118016189456332,0.00625155324540582,1,0,1
AUS,2022,1,b,27.0758075929375,584.924192407063,523,885,1311,3331,0.00029733200442975,0.00182276688881973,0.0110607305388167,0.0318803548185467,0.123012631212707,0.00669327781913971,1,0,1
AUS,2022,2,m,15.7604843612543,405.239515638746,347,570,652,1990,0.000336611172051574,0.00253119797950453,0.0152356432979552,0.0434762995663292,0.155212193969158,0.00805649152207969,1,0,1
AUS,2022,2,f,9.15839066877378,212.841609331226,223,413,891,1749,0.000207009033392505,0.00132363236260591,0.00909875056720144,0.0281921828905057,0.137995308143822,0.00697764302885436,1,0,1
AUS,2022,2,b,24.9188750300281,618.081124969972,570,983,1543,3739,0.000273645727292925,0.00192609200273199,0.0120547158836052,0.0354106087984535,0.144781456873537,0.00751310890596318,1,0,1
AUS,2022,3,m,14.3779857330741,367.622014266926,355,648,712,2097,0.000307083876257576,0.00229623238559823,0.0155868973221156,0.0494256879280374,0.169495524702516,0.00848967975969905,1,0,1
AUS,2022,3,f,9.35748611809495,217.642513881905,216,434,917,1794,0.000211509229770603,0.00135348852021075,0.00881313956284983,0.0296256837154467,0.14202210725913,0.00715717072256416,1,0,1
AUS,2022,3,b,23.7354718511691,585.264528148831,571,1082,1629,3891,0.000260650227970849,0.00182382745825629,0.0120758645079624,0.0389768857781554,0.152850935351259,0.0078185361736033,1,0,1
AUS,2022,4,m,13.133736967712,342.866263032288,339,595,726,2016,0.000280509310042978,0.00214160356711427,0.0148843892737949,0.0453831548104665,0.172828301873633,0.00816175221533299,1,0,1
AUS,2022,4,f,8.76019977013144,200.239800229869,232,445,884,1770,0.000198008640636309,0.00124526346468999,0.00946596471565352,0.0303765650999396,0.13691116992047,0.00706142261925227,1,0,1
AUS,2022,4,b,21.8939367378434,543.106063262157,571,1040,1610,3786,0.00024042747654992,0.00169245136734327,0.0120758645079624,0.0374639197867667,0.151068143594553,0.00760755023214138,1,0,1
AUS,2022,5,m,15.6222344984363,366.377765501564,394,538,698,2012,0.000333658442472174,0.00228846058684874,0.0172992606898973,0.0410355248538335,0.166162747531399,0.00814555826252479,1,0,1
